CMDLINE /home/diatomstone/.venvs/pytorch/bin/python3 train.py --steps 500 --config small --generate --prompt Alice
FUNC transformer.forward 76.4922 1775445712.2926 76.4922 1775445712.3315 0
FUNC transformer.forward 75.4453 1775445712.3779 75.4453 1775445712.4165 0
FUNC transformer.forward 75.4453 1775445712.4623 74.5547 1775445712.5016 0
FUNC transformer.forward 75.4453 1775445712.5479 75.4453 1775445712.5864 0
FUNC transformer.forward 75.4453 1775445712.6322 75.4453 1775445712.6708 0
FUNC transformer.forward 75.4453 1775445712.7167 73.7969 1775445712.7560 0
FUNC transformer.forward 74.4102 1775445712.8022 75.4414 1775445712.8414 0
FUNC transformer.forward 75.4414 1775445712.8871 75.4414 1775445712.9256 0
FUNC transformer.forward 73.3086 1775445712.9716 74.3398 1775445713.0120 0
FUNC transformer.forward 74.3438 1775445713.0577 74.3438 1775445713.0974 0
FUNC transformer.forward 74.3438 1775445713.1432 73.9336 1775445713.1827 0
FUNC transformer.forward 74.9531 1775445713.2306 76.0000 1775445713.2699 0
FUNC transformer.forward 76.0000 1775445713.3157 76.0000 1775445713.3540 0
FUNC transformer.forward 73.7656 1775445713.4004 73.8945 1775445713.4401 0
FUNC transformer.forward 73.8945 1775445713.4859 74.4023 1775445713.5258 0
FUNC transformer.forward 74.4023 1775445713.5716 75.4180 1775445713.6111 0
FUNC transformer.forward 75.4180 1775445713.6569 73.8008 1775445713.6957 0
FUNC transformer.forward 73.8008 1775445713.7415 75.1797 1775445713.7808 0
FUNC transformer.forward 75.1797 1775445713.8267 74.2891 1775445713.8659 0
FUNC transformer.forward 74.2891 1775445713.9123 73.3555 1775445713.9519 0
FUNC transformer.forward 73.3555 1775445713.9976 73.6094 1775445714.0375 0
FUNC transformer.forward 73.6094 1775445714.0835 74.1172 1775445714.1237 0
FUNC transformer.forward 74.1172 1775445714.1695 75.1328 1775445714.2086 0
FUNC transformer.forward 75.1328 1775445714.2543 75.5391 1775445714.2930 0
FUNC transformer.forward 75.5391 1775445714.3389 75.5391 1775445714.3773 0
FUNC transformer.forward 73.5859 1775445714.4237 73.7148 1775445714.4634 0
FUNC transformer.forward 73.7188 1775445714.5093 73.9727 1775445714.5493 0
FUNC transformer.forward 73.9727 1775445714.5951 74.0977 1775445714.6350 0
FUNC transformer.forward 74.0977 1775445714.6834 73.9688 1775445714.7267 0
FUNC transformer.forward 73.9688 1775445714.7725 74.0938 1775445714.8125 0
FUNC transformer.forward 74.7305 1775445714.8587 75.7773 1775445714.8977 0
FUNC transformer.forward 75.7773 1775445714.9435 75.7773 1775445714.9821 0
FUNC transformer.forward 73.8359 1775445715.0305 75.7578 1775445715.0700 0
FUNC transformer.forward 75.7578 1775445715.1158 75.7578 1775445715.1543 0
FUNC transformer.forward 74.5977 1775445715.2009 75.6289 1775445715.2399 0
FUNC transformer.forward 75.6328 1775445715.2872 76.6641 1775445715.3264 0
FUNC transformer.forward 76.6641 1775445715.3720 76.6641 1775445715.4106 0
FUNC transformer.forward 75.6172 1775445715.4572 76.6484 1775445715.4962 0
FUNC transformer.forward 76.6484 1775445715.5421 76.6484 1775445715.5808 0
FUNC transformer.forward 74.7266 1775445715.6269 74.8555 1775445715.6669 0
FUNC transformer.forward 75.8711 1775445715.7134 76.9023 1775445715.7524 0
FUNC transformer.forward 76.9023 1775445715.7982 76.9023 1775445715.8368 0
FUNC transformer.forward 74.9805 1775445715.8833 75.8711 1775445715.9232 0
FUNC transformer.forward 75.8711 1775445715.9695 74.2227 1775445716.0085 0
FUNC transformer.forward 74.6055 1775445716.0545 75.6367 1775445716.0935 0
FUNC transformer.forward 75.6367 1775445716.1394 75.6367 1775445716.1779 0
FUNC transformer.forward 73.7148 1775445716.2240 73.8438 1775445716.2640 0
FUNC transformer.forward 73.8438 1775445716.3099 74.3516 1775445716.3500 0
FUNC transformer.forward 74.3516 1775445716.3960 74.4766 1775445716.4359 0
FUNC transformer.forward 74.4766 1775445716.4818 73.9688 1775445716.5217 0
